F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
,8,3,8,0,44,41,,1,3,0,0,0,3,,,,,
,16,0,16,0,73,73,,3,0,0,0,0,0,,,,,
,14,0,14,0,53,53,,1,0,0,0,0,0,,,,,
,23,0,23,0,91,87,,4,4,0,0,1,0,,,,,
,14,1,14,2,70,63,,1,5,0,2,0,1,,,,,
,16,0,16,0,76,72,,2,4,3,0,0,0,,,,,
,8,0,8,0,50,44,,2,6,2,2,0,0,,,,,
,11,0,11,0,52,50,,1,2,0,0,2,0,,,,,
,8,0,8,0,45,40,,1,5,0,0,0,0,,,,,
,14,0,14,0,61,56,,2,5,2,1,0,0,,,,,
,15,0,15,0,69,66,,2,3,0,1,0,0,,,,,
,14,0,14,0,64,59,,0,5,0,1,2,0,,,,,
,9,0,9,1,45,35,,1,9,0,1,0,0,,,,,
,13,0,13,0,63,62,,2,1,0,0,0,0,,,,,
,11,0,11,0,57,52,,1,5,0,1,2,0,,,,,
,10,0,10,0,46,44,,2,2,0,0,2,0,,,,,
,12,0,12,0,65,56,,1,9,0,1,6,0,,,,,
,16,0,16,0,62,56,,2,6,0,0,6,0,,,,,
,10,0,10,0,42,38,,1,4,0,0,0,0,,,,,
,10,0,10,0,46,46,,11,0,0,0,0,0,,,,,
,15,0,15,0,60,58,,2,2,0,0,2,0,,,,,
,10,0,10,0,46,44,,1,2,0,0,2,0,,,,,
,18,0,18,0,83,74,,5,9,0,0,4,0,,,,,
,11,0,11,2,51,44,,1,5,0,0,4,0,,,,,
,16,0,16,0,77,70,,1,7,0,1,4,0,,,,,
,12,3,12,0,45,41,,3,4,0,0,0,3,,,,,
,17,1,17,0,77,76,,0,1,0,0,0,1,,,,,
,18,0,18,0,77,77,,0,0,0,0,0,0,,,,,
,12,1,12,0,53,51,,5,2,0,0,1,1,,,,,
,13,2,13,0,46,44,,2,2,0,0,0,2,,,,,
,12,1,12,0,55,54,,5,1,0,0,0,1,,,,,
,19,1,19,1,69,67,,4,1,0,0,0,1,,,,,
,10,1,10,0,44,41,,0,3,0,0,0,1,,,,,
,15,0,15,0,63,61,,4,2,0,0,0,0,,,,,
,12,0,12,0,58,57,,8,1,0,0,0,0,,,,,
,14,0,14,0,65,65,,0,0,0,0,0,0,,,,,
,10,2,10,0,48,45,,3,3,0,0,0,2,,,,,
,14,3,14,0,67,63,,0,4,0,0,0,3,,,,,
,13,2,13,0,66,64,,2,2,0,0,0,2,,,,,
,13,0,13,0,68,68,,0,0,0,0,0,0,,,,,
,12,1,12,0,58,57,,3,1,0,0,0,1,,,,,
,13,0,13,0,59,57,,1,2,0,0,2,0,,,,,
,9,0,9,0,43,43,,43,0,0,0,0,0,,,,,
,11,2,11,0,58,55,,3,3,0,0,0,2,,,,,
,10,0,10,1,42,41,,6,0,0,0,0,0,,,,,
,13,0,13,0,63,63,,0,0,0,0,0,0,,,,,
,11,0,11,2,51,49,,0,0,0,0,0,0,,,,,
,9,0,9,1,42,41,,2,0,0,0,0,0,,,,,
,27,2,27,6,102,89,,16,7,0,0,0,2,,,,,
,9,1,9,0,42,40,,0,2,0,0,0,1,,,,,
,9,0,9,0,42,42,,7,0,0,0,0,0,,,,,
,10,1,10,0,55,46,,1,9,0,0,0,1,,,,,
,15,1,15,0,55,51,,1,4,0,1,0,1,,,,,
,17,1,17,0,60,56,,2,4,0,0,2,1,,,,,
,7,0,7,0,44,36,,2,8,0,0,8,0,,,,,
,8,1,8,0,44,43,,15,1,0,0,0,1,,,,,
,14,0,14,0,55,51,,2,4,0,1,1,0,,,,,
,9,0,9,0,43,38,,2,5,0,0,4,0,,,,,
,8,0,8,2,44,42,,1,0,0,0,0,0,,,,,
,10,1,10,0,53,52,,2,1,0,0,0,1,,,,,
,13,2,13,0,49,47,,2,2,0,0,0,2,,,,,
,28,1,28,0,116,113,,2,3,0,0,2,1,,,,,
,13,2,13,0,55,49,,2,6,0,0,4,2,,,,,
,18,0,18,2,63,59,,7,2,0,0,2,0,,,,,
,11,0,11,0,52,52,,1,0,0,0,0,0,,,,,
,12,1,12,0,56,55,,1,1,0,0,0,1,,,,,
,12,0,12,0,47,45,,1,2,0,0,2,0,,,,,
,10,0,10,0,41,41,,1,0,0,0,0,0,,,,,
,14,0,14,0,86,79,,0,7,0,0,0,0,,,,,
,10,0,10,0,42,42,,1,0,0,0,0,0,,,,,
,8,1,8,0,39,38,,6,1,0,0,0,1,,,,,
,10,0,10,0,41,41,,2,0,0,0,0,0,,,,,
,5,0,5,0,38,38,,1,0,0,0,0,0,,,,,
,18,2,18,0,78,76,,2,2,0,0,0,2,,,,,
,14,2,14,1,69,66,,3,2,0,0,0,2,,,,,
,11,0,11,0,43,41,,2,2,0,0,2,0,,,,,
,12,0,12,0,63,63,,2,0,0,0,0,0,,,,,
,10,2,10,0,41,39,,1,2,0,0,0,2,,,,,
,26,1,26,0,115,114,,9,1,0,0,0,1,,,,,
,10,0,10,3,53,50,,20,0,0,0,0,0,,,,,
,14,1,14,1,47,45,,2,1,0,0,0,1,,,,,
,16,1,16,0,91,90,,2,1,0,0,0,1,,,,,
,8,5,8,0,43,38,,2,5,0,0,0,5,,,,,
,10,0,10,0,41,41,,9,0,0,0,0,0,,,,,
,13,0,13,0,51,51,,1,0,0,0,0,0,,,,,
,13,0,13,0,52,52,,1,0,0,0,0,0,,,,,
,12,1,12,0,43,42,,3,1,0,0,0,1,,,,,
,13,2,13,0,59,57,,3,2,0,0,0,2,,,,,
,8,2,8,0,43,41,,8,2,0,0,0,2,,,,,
,10,1,10,2,41,37,,2,2,0,0,0,1,,,,,
,7,1,7,0,50,49,,3,1,0,0,0,1,,,,,
,9,0,9,0,44,44,,2,0,0,0,0,0,,,,,
,11,0,11,0,54,54,,1,0,0,0,0,0,,,,,
,11,0,11,0,55,55,,1,0,0,0,0,0,,,,,
,8,0,8,0,42,42,,1,0,0,0,0,0,,,,,
,14,0,14,0,47,47,,8,0,0,0,0,0,,,,,
,8,0,8,0,49,49,,49,0,0,0,0,0,,,,,
,9,0,9,0,43,43,,43,0,0,0,0,0,,,,,
,8,0,8,0,43,40,,2,3,0,0,3,0,,,,,
,8,0,8,0,43,43,,2,0,0,0,0,0,,,,,
,14,4,14,0,49,43,,2,6,0,0,0,4,,,,,
,11,3,11,0,51,48,,4,3,0,0,0,3,,,,,
,7,0,7,0,44,36,,36,8,0,0,8,0,,,,,
,6,0,6,0,45,45,,1,0,0,0,0,0,,,,,
,16,1,16,4,58,50,,1,4,0,0,2,1,,,,,
,11,0,11,0,44,44,,2,0,0,0,0,0,,,,,
,15,0,15,0,55,55,,55,0,0,0,0,0,,,,,
,15,1,15,0,67,66,,10,1,0,0,0,1,,,,,
,14,0,14,0,53,53,,0,0,0,0,0,0,,,,,
,11,1,11,0,57,56,,2,1,0,0,0,1,,,,,
,11,3,11,1,54,50,,3,3,0,0,0,3,,,,,
,9,2,9,0,44,39,,3,5,0,1,0,2,,,,,
,17,0,17,0,65,65,,12,0,0,0,0,0,,,,,
,13,0,13,0,68,66,,3,2,0,0,2,0,,,,,
,10,0,10,0,47,47,,47,0,0,0,0,0,,,,,
,11,0,11,0,57,57,,4,0,0,0,0,0,,,,,
,7,0,7,0,41,39,,2,2,0,0,1,0,,,,,
,9,0,9,0,43,43,,5,0,0,0,0,0,,,,,
,11,0,11,0,40,36,,1,4,0,0,4,0,,,,,
,9,1,9,0,42,41,,2,1,0,0,0,1,,,,,
,17,0,17,1,71,70,,2,0,0,0,0,0,,,,,
,12,0,12,0,53,53,,1,0,0,0,0,0,,,,,
,9,0,9,0,50,50,,11,0,0,0,0,0,,,,,
,11,2,11,0,46,44,,6,2,0,0,0,2,,,,,
,15,0,15,0,74,68,,5,6,0,0,0,0,,,,,
,14,1,14,0,65,64,,2,1,0,0,0,1,,,,,
,10,1,10,0,41,32,,4,9,0,0,8,1,,,,,
,10,1,10,0,51,49,,3,2,0,0,0,1,,,,,
,7,0,7,0,44,44,,2,0,0,0,0,0,,,,,
,8,0,8,0,44,44,,3,0,0,0,0,0,,,,,
,10,0,10,0,48,48,,1,0,0,0,0,0,,,,,
,8,0,8,0,43,42,,12,1,0,0,1,0,,,,,
,12,0,12,0,62,62,,1,0,0,0,0,0,,,,,
,10,0,10,0,45,45,,2,0,0,0,0,0,,,,,
,10,0,10,0,41,37,,1,4,0,0,4,0,,,,,
,11,1,11,0,45,40,,5,5,0,0,4,1,,,,,
,13,0,13,0,56,56,,2,0,0,0,0,0,,,,,
,9,0,9,0,42,42,,0,0,0,0,0,0,,,,,
,14,0,14,0,67,66,,2,1,0,0,1,0,,,,,
,9,0,9,0,49,49,,2,0,0,0,0,0,,,,,
,14,0,14,0,81,81,,1,0,0,0,0,0,,,,,
,8,0,8,0,43,43,,5,0,0,0,0,0,,,,,
,14,0,14,0,57,55,,2,2,0,0,1,0,,,,,
,10,0,10,0,46,46,,1,0,0,0,0,0,,,,,
,11,2,11,0,52,50,,2,2,0,0,0,2,,,,,
,9,0,9,0,50,44,,2,6,0,0,0,0,,,,,
,7,0,7,0,44,44,,1,0,0,0,0,0,,,,,
,9,0,9,0,42,42,,1,0,0,0,0,0,,,,,
,24,0,24,0,99,99,,11,0,0,0,0,0,,,,,
,12,0,12,0,52,48,,1,4,0,0,4,0,,,,,
,14,0,14,0,68,68,,5,0,0,0,0,0,,,,,
,6,1,6,0,33,32,,3,1,0,0,0,1,,,,,
,6,0,6,0,28,28,,28,0,0,0,0,0,,,,,
,8,1,8,0,42,41,,10,1,0,0,0,1,,,,,
,19,1,19,0,89,88,,88,1,0,0,0,1,,,,,
,9,2,9,0,45,43,,0,2,0,0,0,2,,,,,
,12,2,12,0,47,45,,6,2,0,0,0,2,,,,,
,12,3,12,0,45,40,,5,5,0,0,2,3,,,,,
,10,0,10,0,42,42,,31,0,0,0,0,0,,,,,
,11,2,11,0,45,42,,4,3,0,0,0,2,,,,,
,8,0,8,0,47,47,,1,0,0,0,0,0,,,,,
,15,0,15,0,60,60,,0,0,0,0,0,0,,,,,
,5,1,5,0,29,28,,8,1,0,0,0,1,,,,,
,6,0,6,0,27,26,,2,1,0,0,0,0,,,,,
,8,2,8,0,41,39,,0,2,0,0,0,2,,,,,
,7,0,7,0,33,32,,27,1,0,0,0,0,,,,,
,8,0,8,0,29,27,,0,2,0,0,2,0,,,,,
,12,0,12,2,50,48,,6,0,0,0,0,0,,,,,
,6,0,6,0,29,29,,0,0,0,0,0,0,,,,,
,8,0,8,3,33,29,,0,1,0,0,0,0,,,,,
,13,0,13,0,67,65,,55,2,0,0,2,0,,,,,
,5,0,5,0,27,21,,0,6,0,0,6,0,,,,,
,7,1,7,4,39,32,,1,3,0,0,0,1,,,,,
,10,0,10,0,42,42,,4,0,0,0,0,0,,,,,
,18,1,18,0,101,94,,4,7,0,0,0,1,,,,,
,7,0,7,0,31,24,,1,7,0,0,7,0,,,,,
,7,0,7,0,32,32,,6,0,0,0,0,0,,,,,
,9,2,9,0,39,37,,0,2,0,0,0,2,,,,,
,3,0,3,0,18,18,,0,0,0,0,0,0,,,,,
,7,0,7,0,37,37,,0,0,0,0,0,0,,,,,
,12,0,12,0,42,42,,0,0,0,0,0,0,,,,,
,19,0,19,0,90,86,,1,4,0,0,4,0,,,,,
,12,1,12,0,60,53,,4,7,0,1,2,1,,,,,
,17,1,17,0,70,64,,0,6,0,0,4,1,,,,,
,6,0,6,0,29,29,,0,0,0,0,0,0,,,,,
,10,1,10,2,39,34,,0,3,0,0,2,1,,,,,
,4,0,4,0,16,14,,1,2,0,0,2,0,,,,,
,4,2,4,0,25,21,,0,4,0,0,0,2,,,,,
,8,0,8,0,43,43,,0,0,0,0,0,0,,,,,
,9,1,9,0,49,48,,4,1,0,0,0,1,,,,,
,7,1,7,0,31,30,,0,1,0,0,0,1,,,,,
,8,2,8,0,38,36,,0,2,0,0,0,2,,,,,
,8,1,8,0,33,32,,0,1,0,0,0,1,,,,,
,11,0,11,0,47,47,,0,0,0,0,0,0,,,,,
,8,0,8,0,36,36,,36,0,0,0,0,0,,,,,
,10,0,10,0,47,45,,0,2,0,0,2,0,,,,,
,6,0,6,0,31,31,,31,0,0,0,0,0,,,,,
,8,0,8,0,41,41,,0,0,0,0,0,0,,,,,
,9,1,9,0,40,35,,12,5,0,0,4,1,,,,,
,9,0,9,0,40,40,,0,0,0,0,0,0,,,,,
,25,0,25,0,104,103,,0,1,0,0,1,0,,,,,
,15,1,15,0,66,64,,0,2,0,0,0,1,,,,,
,8,0,8,0,48,48,,0,0,0,0,0,0,,,,,
,6,0,6,0,30,30,,1,0,0,0,0,0,,,,,
,7,1,7,0,32,29,,0,3,0,0,2,1,,,,,
,7,0,7,0,45,42,,0,3,0,0,3,0,,,,,
,33,3,33,1,137,129,,3,7,0,0,2,3,,,,,
,7,0,7,0,38,38,,12,0,0,0,0,0,,,,,
,9,0,9,0,44,38,,1,6,0,0,0,0,,,,,
,9,1,9,0,41,39,,0,2,0,0,1,1,,,,,
,8,0,8,0,37,37,,7,0,0,0,0,0,,,,,
,8,0,8,0,35,35,,0,0,0,0,0,0,,,,,
,10,0,10,0,55,55,,3,0,0,0,0,0,,,,,
,9,0,9,0,38,37,,1,1,0,0,0,0,,,,,
,13,0,13,0,68,68,,0,0,0,0,0,0,,,,,
,11,0,11,1,46,41,,0,4,0,0,4,0,,,,,
,8,1,8,0,29,27,,4,2,0,0,0,1,,,,,
,14,3,14,0,68,63,,1,5,0,0,2,3,,,,,
,6,1,6,0,26,25,,1,1,0,0,0,1,,,,,
,13,0,13,0,51,49,,4,2,0,0,0,0,,,,,
,10,0,10,0,47,47,,0,0,0,0,0,0,,,,,
,9,0,9,0,43,43,,0,0,0,0,0,0,,,,,
,7,0,7,0,38,37,,0,1,0,0,1,0,,,,,
,6,0,6,0,22,22,,4,0,0,0,0,0,,,,,
,7,0,7,0,41,41,,16,0,0,0,0,0,,,,,
,7,1,7,0,40,39,,0,1,0,0,0,1,,,,,
,10,0,10,0,48,48,,1,0,0,0,0,0,,,,,
,13,2,13,0,57,54,,4,3,0,0,0,2,,,,,
,9,0,9,0,47,41,,10,6,0,0,0,0,,,,,
,12,1,12,0,61,60,,0,1,0,0,0,1,,,,,
,7,0,7,0,29,29,,0,0,0,0,0,0,,,,,
,4,0,4,0,29,28,,0,1,0,0,0,0,,,,,
,8,0,8,0,29,29,,0,0,0,0,0,0,,,,,
,39,5,39,0,157,149,,5,8,0,1,0,5,,,,,
,19,2,19,1,83,76,,0,6,0,0,4,2,,,,,
,5,1,5,0,26,21,,1,5,0,0,4,1,,,,,
,5,1,5,0,19,18,,1,1,0,0,0,1,,,,,
,7,0,7,0,34,34,,3,0,0,0,0,0,,,,,
,22,3,22,0,119,110,,3,9,0,1,0,3,,,,,
,19,2,19,0,68,66,,2,2,0,0,0,2,,,,,
,15,1,15,0,67,58,,3,9,0,2,0,1,,,,,
,7,0,7,0,32,32,,0,0,0,0,0,0,,,,,
,16,0,16,0,78,72,,2,6,0,0,0,0,,,,,
,13,0,13,0,63,62,,6,1,0,0,1,0,,,,,
,6,3,6,0,25,22,,3,3,0,0,0,3,,,,,
,9,0,9,0,51,51,,51,0,0,0,0,0,,,,,
,11,1,11,0,45,44,,15,1,0,0,0,1,,,,,
,13,0,13,0,58,52,,0,6,0,0,0,0,,,,,
,14,0,14,0,66,64,,37,2,0,0,0,0,,,,,
,8,1,8,0,42,39,,10,3,0,0,0,1,,,,,
,7,0,7,0,36,36,,0,0,0,0,0,0,,,,,
,8,0,8,0,29,29,,0,0,0,0,0,0,,,,,
,7,1,7,0,31,30,,12,1,0,0,0,1,,,,,
,8,0,8,0,43,43,,0,0,0,0,0,0,,,,,
,6,0,6,0,35,35,,15,0,0,0,0,0,,,,,
,4,0,4,0,29,29,,0,0,0,0,0,0,,,,,
,8,0,8,0,43,43,,0,0,0,0,0,0,,,,,
,7,0,7,0,33,33,,8,0,0,0,0,0,,,,,
,11,0,11,0,52,52,,7,0,0,0,0,0,,,,,
,17,0,17,2,97,94,,11,1,0,0,0,0,,,,,
,10,0,10,0,41,37,,0,4,0,0,4,0,,,,,
,7,1,7,0,31,30,,1,1,0,0,0,1,,,,,
,12,0,12,0,47,47,,0,0,0,0,0,0,,,,,
,7,1,7,4,35,29,,8,2,0,0,0,1,,,,,
,14,0,14,2,93,90,,7,1,0,0,0,0,,,,,
,14,0,14,0,65,57,,42,8,0,0,8,0,,,,,
,10,0,10,0,45,45,,14,0,0,0,0,0,,,,,
,13,1,13,0,50,49,,7,1,0,0,0,1,,,,,
,14,0,14,0,52,50,,4,2,0,0,0,0,,,,,
,15,0,15,0,59,59,,1,0,0,0,0,0,,,,,
,9,0,9,0,39,37,,0,2,0,0,2,0,,,,,
,8,3,8,0,42,33,,4,9,0,0,0,3,,,,,
,12,3,12,5,49,37,,0,7,0,0,2,3,,,,,
,4,2,4,2,22,17,,0,3,0,0,0,2,,,,,
,8,2,8,0,33,31,,2,2,0,0,0,2,,,,,
,8,0,8,0,39,39,,1,0,0,0,0,0,,,,,
,9,0,9,0,40,40,,0,0,0,0,0,0,,,,,
,8,1,8,0,38,35,,13,3,0,0,2,1,,,,,
,5,0,5,0,29,29,,4,0,0,0,0,0,,,,,
,5,1,5,0,32,28,,1,4,0,0,2,1,,,,,
,16,0,16,0,74,74,,0,0,0,0,0,0,,,,,
,9,1,9,0,31,29,,4,2,0,0,0,1,,,,,
,12,0,12,0,54,52,,0,2,0,0,2,0,,,,,
,7,0,7,0,32,32,,2,0,0,0,0,0,,,,,
,7,0,7,0,31,31,,0,0,0,0,0,0,,,,,
,22,3,22,0,99,93,,5,6,0,0,3,3,,,,,
,7,0,7,0,29,29,,0,0,0,0,0,0,,,,,
,9,0,9,0,33,31,,0,2,0,0,2,0,,,,,
,6,0,6,0,31,29,,0,2,0,0,0,0,,,,,
,10,0,10,0,44,42,,1,2,0,0,2,0,,,,,
,10,0,10,0,40,40,,4,0,0,0,0,0,,,,,
,4,0,4,0,18,18,,2,0,0,0,0,0,,,,,
,5,0,5,0,21,21,,0,0,0,0,0,0,,,,,
,36,0,36,0,168,168,,4,0,0,0,0,0,,,,,
,5,1,5,0,24,23,,2,1,0,0,0,1,,,,,
,9,0,9,0,51,44,,3,7,0,0,0,0,,,,,
,19,0,19,0,78,78,,4,0,0,0,0,0,,,,,
,6,0,6,0,27,26,,8,1,0,0,0,0,,,,,
,8,1,8,3,37,32,,0,2,0,0,0,1,,,,,
,4,0,4,0,22,22,,10,0,0,0,0,0,,,,,
,7,0,7,0,30,30,,6,0,0,0,0,0,,,,,
,7,0,7,0,38,38,,0,0,0,0,0,0,,,,,
,5,0,5,0,33,25,,25,8,0,0,8,0,,,,,
,5,0,5,0,20,19,,0,1,0,0,1,0,,,,,
,7,0,7,0,32,28,,28,4,0,0,4,0,,,,,
,21,0,21,1,70,69,,1,0,0,0,0,0,,,,,
,7,1,7,0,25,20,,2,5,0,2,0,1,,,,,
,8,0,8,0,32,32,,0,0,0,0,0,0,,,,,
,8,0,8,0,46,44,,0,2,0,0,2,0,,,,,
,13,3,13,0,62,59,,3,3,0,0,0,3,,,,,
,14,0,14,0,62,61,,1,1,0,0,0,0,,,,,
,15,2,15,0,73,69,,9,4,0,0,2,2,,,,,
,9,0,9,0,40,32,,32,8,0,0,8,0,,,,,
,22,3,22,0,97,94,,2,3,0,0,0,3,,,,,
,15,5,15,0,77,72,,4,5,0,0,0,5,,,,,
,27,1,27,0,131,130,,6,1,0,0,0,1,,,,,
,6,0,6,0,21,21,,0,0,0,0,0,0,,,,,
,14,0,14,0,72,72,,6,0,0,0,0,0,,,,,
,10,1,10,0,47,46,,9,1,0,0,0,1,,,,,
,14,0,14,0,66,64,,34,2,0,0,2,0,,,,,
,15,2,15,0,62,54,,2,8,0,0,0,2,,,,,
,16,0,16,0,77,75,,46,2,0,0,2,0,,,,,
,17,2,17,0,76,66,,7,10,0,2,0,2,,,,,
,10,0,10,0,43,43,,1,0,0,0,0,0,,,,,
,15,0,15,2,62,60,,0,0,0,0,0,0,,,,,
,8,1,8,0,44,43,,0,1,0,0,0,1,,,,,
,12,0,12,0,77,75,,9,2,0,0,0,0,,,,,
,13,0,13,0,49,48,,4,1,0,0,1,0,,,,,
,7,0,7,0,39,38,,38,1,0,0,0,0,,,,,
,5,0,5,0,26,26,,6,0,0,0,0,0,,,,,
,13,0,13,0,55,55,,4,0,0,0,0,0,,,,,
,23,2,23,0,115,113,,6,2,0,0,0,2,,,,,
,8,1,8,0,33,30,,0,3,0,0,2,1,,,,,
,12,0,12,0,47,47,,4,0,0,0,0,0,,,,,
,10,0,10,2,48,46,,8,0,0,0,0,0,,,,,
,13,0,13,1,63,61,,4,1,0,0,0,0,,,,,
,6,0,6,0,24,24,,0,0,0,0,0,0,,,,,
,11,1,11,0,54,53,,4,1,0,0,0,1,,,,,
,10,0,10,0,50,50,,2,0,0,0,0,0,,,,,
,15,0,15,0,66,63,,8,3,0,0,0,0,,,,,
,10,0,10,0,43,42,,19,1,0,0,0,0,,,,,
,12,1,12,0,60,52,,0,8,0,1,4,1,,,,,
,8,0,8,0,37,37,,0,0,0,0,0,0,,,,,
,13,2,13,0,58,54,,0,4,0,0,0,2,,,,,
,10,1,10,0,50,42,,1,8,0,0,1,1,,,,,
,7,0,7,0,35,35,,12,0,0,0,0,0,,,,,
,9,0,9,0,41,41,,10,0,0,0,0,0,,,,,
,9,2,9,2,40,36,,2,2,0,0,0,2,,,,,
,10,1,10,0,41,38,,0,3,0,0,2,1,,,,,
,22,0,22,0,98,96,,6,2,0,0,2,0,,,,,
,7,1,7,0,30,29,,0,1,0,0,0,1,,,,,
,15,2,15,0,77,75,,10,2,0,0,0,2,,,,,
,10,0,10,0,50,46,,9,4,0,0,4,0,,,,,
,17,0,17,0,86,86,,0,0,0,0,0,0,,,,,
,14,0,14,0,72,71,,28,1,0,0,1,0,,,,,
,16,1,16,0,78,77,,6,1,0,0,0,1,,,,,
,11,0,11,0,59,59,,9,0,0,0,0,0,,,,,
,6,1,6,0,29,28,,4,1,0,0,0,1,,,,,
,8,1,8,0,32,30,,4,2,0,0,0,1,,,,,
,15,0,15,0,69,69,,2,0,0,0,0,0,,,,,
,12,0,12,0,51,51,,8,0,0,0,0,0,,,,,
,8,0,8,0,35,35,,4,0,0,0,0,0,,,,,
,10,1,10,0,48,47,,18,1,0,0,0,1,,,,,
,11,3,11,0,54,51,,0,3,0,0,0,3,,,,,
,11,0,11,0,55,55,,1,0,0,0,0,0,,,,,
,16,0,16,0,76,75,,0,1,0,0,0,0,,,,,
,5,0,5,0,20,20,,4,0,0,0,0,0,,,,,
,14,0,14,0,55,55,,24,0,0,0,0,0,,,,,
,16,1,16,0,87,85,,4,2,0,0,0,1,,,,,
,10,0,10,0,46,46,,46,0,0,0,0,0,,,,,
,15,1,15,0,71,68,,7,3,0,0,2,1,,,,,
,26,1,26,0,123,117,,1,6,0,1,0,1,,,,,
,8,0,8,0,39,39,,1,0,0,0,0,0,,,,,
,20,2,20,0,91,89,,0,2,0,0,0,2,,,,,
,9,0,9,2,44,42,,0,0,0,0,0,0,,,,,
,13,0,13,0,72,70,,0,2,0,0,0,0,,,,,
,3,0,3,0,19,19,,0,0,0,0,0,0,,,,,
,13,0,13,0,55,53,,0,2,0,0,2,0,,,,,
,6,0,6,2,29,27,,0,0,0,0,0,0,,,,,
,9,0,9,0,36,36,,0,0,0,0,0,0,,,,,
,20,0,20,0,107,100,,2,7,0,0,0,0,,,,,
,20,1,20,0,112,107,,1,5,0,2,0,1,,,,,
,14,1,14,0,56,55,,0,1,0,0,0,1,,,,,
,20,0,20,0,93,93,,0,0,0,0,0,0,,,,,
,10,0,10,0,36,36,,0,0,0,0,0,0,,,,,
,9,0,9,0,34,30,,0,4,0,0,4,0,,,,,
,11,1,11,0,59,58,,0,1,0,0,0,1,,,,,
,23,2,23,0,112,108,,1,4,0,0,2,2,,,,,
,7,0,7,0,29,29,,10,0,0,0,0,0,,,,,
,8,0,8,0,40,40,,0,0,0,0,0,0,,,,,
,12,0,12,2,49,47,,6,0,0,0,0,0,,,,,
,7,1,7,0,40,39,,0,1,0,0,0,1,,,,,
,15,0,15,0,71,69,,0,2,0,0,2,0,,,,,
,10,0,10,0,55,47,,0,8,0,0,8,0,,,,,
,6,0,6,0,31,31,,0,0,0,0,0,0,,,,,
,6,1,6,0,29,28,,12,1,0,0,0,1,,,,,
,14,2,14,0,65,55,,18,10,0,0,8,2,,,,,
,19,3,19,0,79,75,,1,4,0,0,0,3,,,,,
,9,0,9,0,44,44,,0,0,0,0,0,0,,,,,
,11,1,11,0,53,52,,21,1,0,0,0,1,,,,,
,11,1,11,0,48,47,,0,1,0,0,0,1,,,,,
,6,0,6,0,45,41,,0,4,0,0,4,0,,,,,
,17,0,17,0,79,77,,0,2,0,0,2,0,,,,,
,19,1,19,0,112,111,,1,1,0,0,0,1,,,,,
,7,1,7,0,40,39,,0,1,0,0,0,1,,,,,
,7,0,7,0,29,29,,0,0,0,0,0,0,,,,,
,7,0,7,0,35,35,,8,0,0,0,0,0,,,,,
,12,0,12,0,50,50,,0,0,0,0,0,0,,,,,
,6,0,6,0,44,44,,44,0,0,0,0,0,,,,,
,11,0,11,0,49,45,,1,4,0,1,1,0,,,,,
,5,0,5,0,24,24,,0,0,0,0,0,0,,,,,
,7,0,7,0,33,32,,4,1,0,0,1,0,,,,,
,8,0,8,0,36,36,,0,0,0,0,0,0,,,,,
,10,1,10,0,46,45,,7,1,0,0,0,1,,,,,
,10,1,10,1,60,58,,58,1,0,0,0,1,,,,,
,8,0,8,0,30,29,,0,1,0,0,0,0,,,,,
,12,0,12,0,55,55,,0,0,0,0,0,0,,,,,
,9,0,9,0,42,42,,0,0,0,0,0,0,,,,,
,10,1,10,0,51,44,,1,7,0,0,0,1,,,,,
,12,0,12,0,71,71,,0,0,0,0,0,0,,,,,
,9,0,9,0,53,53,,0,0,0,0,0,0,,,,,
,18,1,18,0,83,82,,0,1,0,0,0,1,,,,,
,10,0,10,0,50,50,,50,0,0,0,0,0,,,,,
,5,0,5,0,22,20,,0,2,0,0,2,0,,,,,
,5,0,5,0,31,31,,6,0,0,0,0,0,,,,,
,11,0,11,0,53,53,,8,0,0,0,0,0,,,,,
,32,1,32,0,183,169,,0,14,0,0,0,1,,,,,
,5,0,5,0,28,28,,0,0,0,0,0,0,,,,,
,10,1,10,0,49,48,,0,1,0,0,0,1,,,,,
,6,0,6,0,25,25,,1,0,0,0,0,0,,,,,
,10,0,10,0,57,57,,0,0,0,0,0,0,,,,,
,13,0,13,0,53,52,,10,1,0,0,0,0,,,,,
,5,0,5,0,27,27,,0,0,0,0,0,0,,,,,
,13,0,13,0,53,53,,10,0,0,0,0,0,,,,,
,13,0,13,0,61,61,,0,0,0,0,0,0,,,,,
,24,2,24,0,112,105,,10,7,0,1,1,2,,,,,
,10,0,10,0,54,54,,8,0,0,0,0,0,,,,,
,12,2,12,0,46,44,,9,2,0,0,0,2,,,,,
,11,0,11,0,47,43,,18,4,0,0,4,0,,,,,
,7,0,7,0,39,37,,0,2,0,0,2,0,,,,,
,5,0,5,0,23,23,,0,0,0,0,0,0,,,,,
,10,0,10,2,54,52,,0,0,0,0,0,0,,,,,
,14,0,14,2,57,47,,0,8,0,0,8,0,,,,,
,9,0,9,0,37,37,,0,0,0,0,0,0,,,,,
,3,0,3,0,24,24,,6,0,0,0,0,0,,,,,
,7,0,7,0,26,24,,0,2,0,0,2,0,,,,,
,8,0,8,1,32,31,,0,0,0,0,0,0,,,,,
,6,0,6,0,26,26,,0,0,0,0,0,0,,,,,
,7,0,7,1,34,33,,0,0,0,0,0,0,,,,,
